organism,seedid,kingdom,phylum,mclass,order,family,genus,oxygenstat,metabolism,gram,mtype,genes,reactions,metabolites,draftcreator,draftcreated,phenotype,imgid,ncbiid,platform,kbaseid,species,file,id,taxa_id
Bacillus cereus AH187 (F4810/72),Bacillus cereus AH187 (405534.9),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,Commensal,1127,1573,1114,Eugen Bauer,08/03/14,4.0,643348510.0,405534.0,Kbase,,cereus,Bacillus_cereus_AH187_F4810_72.xml,Bacillus_cereus_AH187_F4810_72,1396.0
Bacillus cereus G9842,Bacillus cereus G9842 (405531.7),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,Commensal,1130,1586,1115,Eugen Bauer,08/03/14,2.0,643348513.0,405531.0,Kbase,,cereus,Bacillus_cereus_G9842.xml,Bacillus_cereus_G9842,1396.0
Bacillus clausii KSM-K16,Bacillus clausii KSM-K16 (66692.3),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1134,1567,1136,Laura Kutt,04/17/16,,637000019.0,66692.0,Kbase,kb|g.2880,clausii,Bacillus_clausii_KSM_K16.xml,Bacillus_clausii_KSM_K16,79880.0
Bacillus endophyticus 2102,Bacillus endophyticus 2102 (1196029.3),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1440,1733,1226,Laura Kutt,04/17/16,,2551306099.0,1196029.0,Kbase,kb|g.25385,endophyticus,Bacillus_endophyticus_2102.xml,Bacillus_endophyticus_2102,135735.0
Bacillus firmus DS1,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1107,1566,1140,Laura Kutt,04/17/16,,2568526233.0,1307436.0,ModelSEED,kb|g.209412,firmus,Bacillus_firmus_DS1.xml,Bacillus_firmus_DS1,1399.0
Bacillus flexus 27Col1.1E,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1305,1715,1214,Laura Kutt,04/17/16,,2522125133.0,1292043.0,ModelSEED,kb|g.209156,flexus,Bacillus_flexus_27Col1_1E.xml,Bacillus_flexus_27Col1_1E,86664.0
Bacillus fordii DSM 16014,Bacillus fordii DSM 16014 (1121090.3),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1166,1503,1123,Laura Kutt,04/17/16,,,1121090.0,Kbase,kb|g.29556,fordii,Bacillus_fordii_DSM_16014.xml,Bacillus_fordii_DSM_16014,254759.0
Bacillus halodurans C-125,Bacillus halodurans C-125 (272558.1),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1052,1522,1118,Laura Kutt,04/17/16,,637000020.0,272558.0,Kbase,kb|g.598,halodurans,Bacillus_halodurans_C_125.xml,Bacillus_halodurans_C_125,86665.0
Bacillus infantis NRRL B-14911,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1083,1615,1170,Laura Kutt,04/17/16,,2554235446.0,1367477.0,Kbase,kb|g.210869,infantis,Bacillus_infantis_NRRL_B_14911.xml,Bacillus_infantis_NRRL_B_14911,324767.0
Bacillus licheniformis ATCC 14580,Bacillus licheniformis ATCC 14580 (279010.13),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1121,1668,1175,,,,,279010.0,Kbase,kb|g.649,licheniformis,Bacillus_licheniformis_ATCC_14580.xml,Bacillus_licheniformis_ATCC_14580,1402.0
Bacillus megaterium DSM319,Bacillus megaterium DSM319 (592022.4),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1324,1708,1208,,,,,592022.0,Kbase,kb|g.2568,megaterium,Bacillus_megaterium_DSM319.xml,Bacillus_megaterium_DSM319,1404.0
Bacillus mojavensis RO-H-1 = KCTC3706,Bacillus mojavensis RO-H-1 (1051501.3),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1171,1733,1211,Laura Kutt,04/17/16,,,1051501.0,Kbase,kb|g.206745,mojavensis,Bacillus_mojavensis_RO_H_1.xml,Bacillus_mojavensis_RO_H_1,72360.0
Bacillus mycoides  DSM 2048,Bacillus mycoides DSM 2048 (526997.3),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1216,1611,1180,Laura Kutt,04/17/16,,,526997.0,Kbase,kb|g.2087,mycoides,Bacillus_mycoides_DSM_2048.xml,Bacillus_mycoides_DSM_2048,1405.0
Bacillus nealsonii AAU1,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1131,1568,1144,Laura Kutt,04/17/16,,2541047554.0,1202533.0,Kbase,kb|g.31084,nealsonii,Bacillus_nealsonii_AAU1.xml,Bacillus_nealsonii_AAU1,115979.0
Bacillus pseudofirmus  OF4,Bacillus pseudofirmus OF4 (398511.4),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1018,1498,1112,Laura Kutt,04/17/16,,646311908.0,398511.0,Kbase,kb|g.1270,pseudofirmus,Bacillus_pseudofirmus_OF4.xml,Bacillus_pseudofirmus_OF4,79885.0
Bacillus pumilus ATCC 7061,Bacillus pumilus ATCC 7061 (536229.4),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1042,1554,1118,Laura Kutt,04/17/16,,642791616.0,536229.0,Kbase,kb|g.2139,pumilus,Bacillus_pumilus_ATCC_7061.xml,Bacillus_pumilus_ATCC_7061,1408.0
Bacillus sonorensis L12,Bacillus sonorensis L12 (1274524.3),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1230,1673,1176,Laura Kutt,04/17/16,,2545824693.0,1274524.0,Kbase,kb|g.31657,sonorensis,Bacillus_sonorensis_L12.xml,Bacillus_sonorensis_L12,119858.0
Bacillus subtilis str. 168,Bacillus subtilis subsp. subtilis str. 168 (224308.113),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1132,1713,1202,,,,,224308.0,Kbase,kb|g.423,subtilis,Bacillus_subtilis_str_168.xml,Bacillus_subtilis_str_168,1423.0
Bacillus thermoamylovorans,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,907,1561,1118,Laura Kutt,04/17/16,,2617271279.0,35841.0,Kbase,kb|g.239847,thermoamylovorans,Bacillus_thermoamylovorans.xml,Bacillus_thermoamylovorans,35841.0
Bacillus thuringiensis serovar thuringiensis str. T01001,Bacillus thuringiensis serovar thuringiensis str. T01001 (527025.3),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1251,1616,1175,,,,,527025.0,Kbase,kb|g.2101,thuringiensis,Bacillus_thuringiensis_serovar_thuringiensis_str_T01001.xml,Bacillus_thuringiensis_serovar_thuringiensis_str_T01001,1428.0
Bacillus timonensis 10403023,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Facultative anaerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1068,1507,1133,Laura Kutt,04/17/16,,,1033734.0,Kbase,kb|g.23344,timonensis,Bacillus_timonensis_10403023.xml,Bacillus_timonensis_10403023,1033734.0
Bacillus vallismortis DV1-F-3,Bacillus vallismortis DV1-F-3 (1051502.3),Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobe,Respiration or fermentation of carbohydrates and central metabolism intermediates,Positive,,1049,1632,1161,Laura Kutt,04/17/16,,2547132131.0,1051502.0,Kbase,kb|g.23549,vallismortis,Bacillus_vallismortis_DV1_F_3.xml,Bacillus_vallismortis_DV1_F_3,72361.0
Bacteroides caccae ATCC 43185,Bacteroides caccae ATCC 43185 (411901.7),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,730,1225,952,Ines Thiele,04/20/12,2.0,640963023.0,411901.0,ModelSEED,,caccae,Bacteroides_caccae_ATCC_43185.xml,Bacteroides_caccae_ATCC_43185,47678.0
Bacteroides cellulosilyticus DSM 14838,Bacteroides cellulosilyticus DSM 14838 (537012.5),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,853,1301,1012,Ines Thiele,04/20/12,4.0,643886111.0,537012.0,ModelSEED,,cellulosilyticus,Bacteroides_cellulosilyticus_DSM_14838.xml,Bacteroides_cellulosilyticus_DSM_14838,246787.0
Bacteroides clarus YIT 12056,Bacteroides clarus YIT 12056 (762984.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,806,2412,1405,chenry,04/15/16,,651324010.0,762984.0,Kbase,kb|g.3280,clarus,Bacteroides_clarus_YIT_12056.xml,Bacteroides_clarus_YIT_12056,626929.0
"Bacteroides coprocola M16, DSM 17136",Bacteroides coprocola DSM 17136 (470145.6),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,652,2250,1296,Ines Thiele,04/20/12,3.0,642791613.0,310298.0,Kbase,,coprocola,Bacteroides_coprocola_M16_DSM_17136.xml,Bacteroides_coprocola_M16_DSM_17136,310298.0
Bacteroides coprophilus DSM 18228,Bacteroides coprophilus DSM 18228 (547042.5),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,672,2249,1282,Ines Thiele,04/20/12,1.0,643886197.0,547042.0,ModelSEED,,coprophilus,Bacteroides_coprophilus_DSM_18228.xml,Bacteroides_coprophilus_DSM_18228,387090.0
Bacteroides dorei DSM 17855,Bacteroides dorei DSM 17855 (483217.6),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,792,1163,951,Ines Thiele,04/20/12,4.0,642979370.0,483217.0,ModelSEED,,dorei,Bacteroides_dorei_DSM_17855.xml,Bacteroides_dorei_DSM_17855,357276.0
Bacteroides eggerthii 1_2_48FAA,Bacteroides eggerthii 1_2_48FAA (665953.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,738,1189,950,Ines Thiele,04/20/12,4.0,649989912.0,665953.0,Kbase,,eggerthii,Bacteroides_eggerthii_1_2_48FAA.xml,Bacteroides_eggerthii_1_2_48FAA,28111.0
Bacteroides eggerthii DSM 20697,Bacteroides eggerthii DSM 20697 (483216.6),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,697,1168,941,Ines Thiele,06/29/12,4.0,642979334.0,483216.0,Kbase,,eggerthii,Bacteroides_eggerthii_DSM_20697.xml,Bacteroides_eggerthii_DSM_20697,28111.0
Bacteroides faecis MAJ27,Bacteroides faecis MAJ27 (1077285.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,935,1223,980,chenry,04/15/16,,2548876788.0,1077285.0,Kbase,kb|g.23927,faecis,Bacteroides_faecis_MAJ27.xml,Bacteroides_faecis_MAJ27,674529.0
Bacteroides finegoldii DSM 17565,Bacteroides finegoldii DSM 17565 (483215.6),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,733,2272,1302,Ines Thiele,04/20/12,4.0,2562617142.0,483215.0,Kbase,,finegoldii,Bacteroides_finegoldii_DSM_17565.xml,Bacteroides_finegoldii_DSM_17565,338188.0
Bacteroides fluxus YIT 12057,Bacteroides fluxus YIT 12057 (763034.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,875,2421,1415,chenry,04/15/16,,651324011.0,763034.0,ModelSEED,kb|g.3281,fluxus,Bacteroides_fluxus_YIT_12057.xml,Bacteroides_fluxus_YIT_12057,626930.0
Bacteroides fragilis 3_1_12,Bacteroides fragilis 3_1_12 (457424.5),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,783,1221,972,Ines Thiele,04/20/12,4.0,645058788.0,457424.0,ModelSEED,,fragilis,Bacteroides_fragilis_3_1_12.xml,Bacteroides_fragilis_3_1_12,817.0
Bacteroides fragilis 638R,Bacteroides fragilis 638R (862962.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,897,2395,1371,Eugen Bauer,08/03/14,1.0,650377910.0,862962.0,ModelSEED,,fragilis,Bacteroides_fragilis_638R.xml,Bacteroides_fragilis_638R,817.0
Bacteroides fragilis NCTC 9343,Bacteroides fragilis NCTC 9343 (272559.17),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,889,2444,1396,Eugen Bauer,09/03/14,3.0,637000024.0,272559.0,ModelSEED,,fragilis,Bacteroides_fragilis_NCTC_9343.xml,Bacteroides_fragilis_NCTC_9343,817.0
Bacteroides fragilis YCH46,Bacteroides fragilis YCH46 (295405.11),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,806,1264,989,Eugen Bauer,09/03/14,4.0,637000025.0,295405.0,Kbase,,fragilis,Bacteroides_fragilis_YCH46.xml,Bacteroides_fragilis_YCH46,817.0
Bacteroides graminisolvens DSM 19988,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,684,1239,985,chenry,04/15/16,,,1121097.0,Kbase,kb|g.207058,graminisolvens,Bacteroides_graminisolvens_DSM_19988.xml,Bacteroides_graminisolvens_DSM_19988,477666.0
"Bacteroides intestinalis 341, DSM 17393",Bacteroides intestinalis DSM 17393 (471870.8),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,817,2372,1356,Ines Thiele,04/20/12,3.0,642791621.0,329854.0,ModelSEED,,intestinalis,Bacteroides_intestinalis_341_DSM_17393.xml,Bacteroides_intestinalis_341_DSM_17393,329854.0
Bacteroides massiliensis B846dnLKV334 = Timone 84634 = DSM 17679 = JCM 13223,Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 (1121098.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,807,1217,991,chenry,04/15/16,,2531839249.0,204516.0,ModelSEED,kb|g.29559,massiliensis,Bacteroides_massiliensis_B846dnLKV334.xml,Bacteroides_massiliensis_B846dnLKV334,204516.0
Bacteroides nordii CL02T12C05,Bacteroides nordii CL02T12C05 (997884.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,888,1268,1016,chenry,04/15/16,,2537561664.0,997884.0,ModelSEED,kb|g.28918,nordii,Bacteroides_nordii_CL02T12C05.xml,Bacteroides_nordii_CL02T12C05,291645.0
Bacteroides oleiciplenus YIT 12058,Bacteroides oleiciplenus YIT 12058 (742727.4),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,998,1250,1016,chenry,04/15/16,,2534681837.0,742727.0,ModelSEED,kb|g.27474,oleiciplenus,Bacteroides_oleiciplenus_YIT_12058.xml,Bacteroides_oleiciplenus_YIT_12058,626931.0
Bacteroides ovatus ATCC 8483,Bacteroides ovatus ATCC 8483 (411476.11),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,851,2476,1408,Ines Thiele,04/20/12,4.0,641380449.0,411476.0,Kbase,,ovatus,Bacteroides_ovatus_ATCC_8483.xml,Bacteroides_ovatus_ATCC_8483,28116.0
Bacteroides ovatus SD CC 2a,Bacteroides ovatus SD CC 2a (702444.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,849,2350,1321,Ines Thiele,06/29/12,3.0,647000212.0,702444.0,Kbase,,ovatus,Bacteroides_ovatus_SD_CC_2a.xml,Bacteroides_ovatus_SD_CC_2a,28116.0
Bacteroides ovatus SD CMC 3f,Bacteroides ovatus SD CMC 3f (702443.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,856,2505,1335,Ines Thiele,06/29/12,4.0,647000213.0,702443.0,Kbase,,ovatus,Bacteroides_ovatus_SD_CMC_3f.xml,Bacteroides_ovatus_SD_CMC_3f,28116.0
Bacteroides pectinophilus ATCC 43243,Bacteroides pectinophilus ATCC 43243 (483218.5),Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified Clostridiales,unclassified Clostridiales,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,591,950,804,Ines Thiele,04/20/12,4.0,642979337.0,483218.0,Kbase,,pectinophilus,Bacteroides_pectinophilus_ATCC_43243.xml,Bacteroides_pectinophilus_ATCC_43243,
"Bacteroides plebeius M12, DSM 17135",Bacteroides plebeius DSM 17135 (484018.6),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,684,1067,888,Ines Thiele,04/20/12,1.0,642979351.0,310297.0,Kbase,,plebeius,Bacteroides_plebeius_M12_DSM_17135.xml,Bacteroides_plebeius_M12_DSM_17135,310297.0
Bacteroides pyogenes DSM20611,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,579,1128,907,chenry,04/15/16,,,1121100.0,Kbase,kb|g.207059,pyogenes,Bacteroides_pyogenes_DSM20611.xml,Bacteroides_pyogenes_DSM20611,310300.0
Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988,Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 (1121101.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,875,1251,982,chenry,04/15/16,,2531839250.0,1121101.0,Kbase,kb|g.29562,salyersiae,Bacteroides_salyersiae_WAL_10018.xml,Bacteroides_salyersiae_WAL_10018,291644.0
Bacteroides sp. 1_1_14,Bacteroides sp. 1_1_14 (469585.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,874,2234,1282,Ines Thiele,06/29/12,2.0,648861000.0,469585.0,Kbase,,,Bacteroides_sp_1_1_14.xml,Bacteroides_sp_1_1_14,816.0
Bacteroides sp. 1_1_30,Bacteroides sp. 1_1_30 (457387.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,816,2253,1301,Ines Thiele,06/29/12,2.0,651324013.0,457387.0,Kbase,,,Bacteroides_sp_1_1_30.xml,Bacteroides_sp_1_1_30,816.0
Bacteroides sp. 1_1_6,Bacteroides sp. 1_1_6 (469586.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,857,2286,1316,Ines Thiele,06/29/12,2.0,646206272.0,469586.0,Kbase,,,Bacteroides_sp_1_1_6.xml,Bacteroides_sp_1_1_6,816.0
Bacteroides sp. 2_1_22,Bacteroides sp. 2_1_22 (469588.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,833,2267,1304,Ines Thiele,06/29/12,4.0,647533111.0,469588.0,Kbase,,,Bacteroides_sp_2_1_22.xml,Bacteroides_sp_2_1_22,816.0
Bacteroides sp. 2_1_33B,Bacteroides sp. 2_1_33B (469589.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,775,2380,1387,Ines Thiele,04/20/12,1.0,647533112.0,469589.0,Kbase,,,Bacteroides_sp_2_1_33B.xml,Bacteroides_sp_2_1_33B,816.0
Bacteroides sp. 2_1_7,Bacteroides sp. 2_1_7 (457388.5),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,799,2399,1404,Ines Thiele,04/20/12,1.0,645058782.0,457388.0,Kbase,,,Bacteroides_sp_2_1_7.xml,Bacteroides_sp_2_1_7,816.0
Bacteroides sp. 2_2_4,Bacteroides sp. 2_2_4 (469590.5),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,891,2444,1330,Ines Thiele,06/29/12,1.0,646206266.0,469590.0,Kbase,,,Bacteroides_sp_2_2_4.xml,Bacteroides_sp_2_2_4,816.0
Bacteroides sp. 20_3,Bacteroides sp. 20_3 (469591.4),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,795,1196,967,Ines Thiele,06/29/12,4.0,648861001.0,469591.0,Kbase,,,Bacteroides_sp_20_3.xml,Bacteroides_sp_20_3,816.0
Bacteroides sp. 3_1_19,Bacteroides sp. 3_1_19 (469592.4),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,818,2391,1398,Ines Thiele,06/29/12,1.0,648861002.0,469592.0,Kbase,,,Bacteroides_sp_3_1_19.xml,Bacteroides_sp_3_1_19,816.0
Bacteroides sp. 3_1_23,Bacteroides sp. 3_1_23 (457390.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,871,2418,1310,Ines Thiele,06/29/12,3.0,648861003.0,457390.0,Kbase,,,Bacteroides_sp_3_1_23.xml,Bacteroides_sp_3_1_23,816.0
Bacteroides sp. 3_1_33FAA,Bacteroides sp. 3_1_33FAA (457391.3),Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Commensal,806,2316,1344,Ines Thiele,06/29/12,2.0,647533113.0,457391.0,Kbase,,,Bacteroides_sp_3_1_33FAA.xml,Bacteroides_sp_3_1_33FAA,816.0
